tourney_date,tourney_name,surface,round,tourney_level,winner_hand,loser_hand,winner_rank,loser_rank,winner_ht,loser_ht,winner_age,loser_age,winner_name,loser_name
20110731,Washington,Hard,R64,A,R,L,65.0,160.0,180.0,183.0,26.0,30.0,Somdev Devvarman,Denis Gremelmayr
20110731,Kitzbuhel,Clay,R16,A,R,L,110.0,97.0,193.0,178.0,23.0,31.0,Joao Souza,Diego Junqueira
20110731,Washington,Hard,R64,A,R,R,94.0,326.0,180.0,180.0,25.0,19.0,Tobias Kamke,Denis Kudla
20110731,Washington,Hard,R64,A,R,L,82.0,115.0,183.0,190.0,19.0,24.0,Ryan Harrison,Mischa Zverev
20110731,Washington,Hard,R64,A,L,R,85.0,141.0,193.0,183.0,31.0,30.0,Michael Berrer,Paolo Lorenzi
20110731,Washington,Hard,R64,A,R,R,57.0,227.0,188.0,175.0,20.0,24.0,Grigor Dimitrov,Tim Smyczek
20110731,Washington,Hard,R64,A,R,R,103.0,107.0,173.0,190.0,28.0,24.0,Flavio Cipolla,Marsel Ilhan
20110731,Washington,Hard,R64,A,R,R,66.0,56.0,196.0,178.0,24.0,28.0,Ryan Sweeting,Alex Bogomolov Jr
20110731,Washington,Hard,R64,A,L,L,224.0,96.0,201.0,185.0,26.0,28.0,Chris Guccione,Alejandro Falla
20110731,Kitzbuhel,Clay,SF,A,R,R,53.0,110.0,190.0,193.0,24.0,23.0,Robin Haase,Joao Souza
20110731,Kitzbuhel,Clay,SF,A,R,R,50.0,23.0,175.0,190.0,31.0,32.0,Albert Montanes,Juan Ignacio Chela
20110731,Kitzbuhel,Clay,QF,A,R,R,53.0,48.0,190.0,190.0,24.0,27.0,Robin Haase,Andreas Seppi
20110731,Kitzbuhel,Clay,QF,A,R,R,110.0,46.0,193.0,180.0,23.0,26.0,Joao Souza,Pablo Andujar
20110731,Kitzbuhel,Clay,QF,A,R,R,50.0,62.0,175.0,188.0,31.0,24.0,Albert Montanes,Santiago Giraldo
20110731,Kitzbuhel,Clay,R16,A,R,L,53.0,28.0,190.0,188.0,24.0,30.0,Robin Haase,Feliciano Lopez
20110731,Kitzbuhel,Clay,QF,A,R,R,23.0,33.0,190.0,190.0,32.0,25.0,Juan Ignacio Chela,Marcel Granollers
20110731,Kitzbuhel,Clay,F,A,R,R,53.0,50.0,190.0,175.0,24.0,31.0,Robin Haase,Albert Montanes
20110808,Canada Masters,Hard,R32,M,R,L,41.0,2.0,183.0,185.0,27.0,25.0,Ivan Dodig,Rafael Nadal
20110808,Canada Masters,Hard,R32,M,R,R,125.0,80.0,208.0,185.0,32.0,27.0,Ivo Karlovic,Philipp Petzschner
20110808,Canada Masters,Hard,R32,M,R,R,9.0,21.0,196.0,180.0,26.0,23.0,Tomas Berdych,Alexandr Dolgopolov
20110808,Canada Masters,Hard,R32,M,R,L,55.0,31.0,190.0,190.0,23.0,31.0,Ernests Gulbis,Michael Llodra
20110808,Canada Masters,Hard,R32,M,R,R,17.0,100.0,183.0,173.0,26.0,33.0,Stan Wawrinka,Michael Russell
20110808,Canada Masters,Hard,R32,M,R,L,8.0,25.0,188.0,188.0,30.0,30.0,Mardy Fish,Feliciano Lopez
20110808,Canada Masters,Hard,R32,M,R,R,10.0,43.0,183.0,193.0,26.0,26.0,Nicolas Almagro,Sergiy Stakhovsky
20110808,Canada Masters,Hard,R32,M,R,L,13.0,36.0,185.0,188.0,25.0,24.0,Richard Gasquet,Thomaz Bellucci
20110808,Canada Masters,Hard,R16,M,R,R,1.0,29.0,188.0,198.0,24.0,23.0,Novak Djokovic,Marin Cilic
20110808,Canada Masters,Hard,R32,M,R,R,35.0,4.0,203.0,190.0,25.0,24.0,Kevin Anderson,Andy Murray
20110808,Canada Masters,Hard,R16,M,R,R,7.0,15.0,193.0,193.0,25.0,25.0,Gael Monfils,Viktor Troicki
20110808,Canada Masters,Hard,QF,M,R,R,16.0,10.0,188.0,183.0,26.0,26.0,Jo-Wilfried Tsonga,Nicolas Almagro
20110808,Canada Masters,Hard,R16,M,R,R,10.0,13.0,183.0,185.0,26.0,25.0,Nicolas Almagro,Richard Gasquet
20110808,Canada Masters,Hard,R16,M,R,R,8.0,55.0,188.0,190.0,30.0,23.0,Mardy Fish,Ernests Gulbis
20110808,Canada Masters,Hard,R16,M,R,R,17.0,35.0,183.0,203.0,26.0,25.0,Stan Wawrinka,Kevin Anderson
20110808,Canada Masters,Hard,R16,M,R,R,9.0,125.0,196.0,208.0,26.0,32.0,Tomas Berdych,Ivo Karlovic
20110808,Canada Masters,Hard,QF,M,R,R,1.0,7.0,188.0,193.0,24.0,25.0,Novak Djokovic,Gael Monfils
20110808,Canada Masters,Hard,R32,M,R,R,16.0,68.0,188.0,193.0,26.0,19.0,Jo-Wilfried Tsonga,Bernard Tomic
20110808,Canada Masters,Hard,QF,M,R,R,8.0,17.0,188.0,183.0,30.0,26.0,Mardy Fish,Stan Wawrinka
20110808,Canada Masters,Hard,QF,M,R,R,24.0,9.0,180.0,196.0,27.0,26.0,Janko Tipsarevic,Tomas Berdych
20110808,Canada Masters,Hard,SF,M,R,R,1.0,16.0,188.0,188.0,24.0,26.0,Novak Djokovic,Jo-Wilfried Tsonga
20110808,Canada Masters,Hard,SF,M,R,R,8.0,24.0,188.0,180.0,30.0,27.0,Mardy Fish,Janko Tipsarevic
20110808,Canada Masters,Hard,F,M,R,R,1.0,8.0,188.0,188.0,24.0,30.0,Novak Djokovic,Mardy Fish
20110808,Canada Masters,Hard,R16,M,R,R,16.0,3.0,188.0,185.0,26.0,30.0,Jo-Wilfried Tsonga,Roger Federer
20110808,Canada Masters,Hard,R32,M,R,R,3.0,155.0,185.0,193.0,30.0,21.0,Roger Federer,Vasek Pospisil
20110808,Canada Masters,Hard,R16,M,R,R,24.0,41.0,180.0,183.0,27.0,27.0,Janko Tipsarevic,Ivan Dodig
20110808,Canada Masters,Hard,R32,M,R,R,15.0,28.0,193.0,206.0,25.0,26.0,Viktor Troicki,John Isner
20110808,Canada Masters,Hard,R32,M,R,R,7.0,57.0,193.0,178.0,25.0,28.0,Gael Monfils,Alex Bogomolov Jr
20110808,Canada Masters,Hard,R64,M,R,R,30.0,113.0,178.0,173.0,30.0,28.0,Nikolay Davydenko,Flavio Cipolla
20110808,Canada Masters,Hard,R64,M,R,R,29.0,52.0,198.0,190.0,23.0,27.0,Marin Cilic,Andreas Seppi
20110808,Canada Masters,Hard,R64,M,R,L,19.0,50.0,198.0,185.0,23.0,30.0,Juan Martin del Potro,Jarkko Nieminen
20110808,Canada Masters,Hard,R64,M,R,R,15.0,221.0,193.0,185.0,25.0,31.0,Viktor Troicki,Michael Yani
20110808,Canada Masters,Hard,R64,M,R,R,28.0,40.0,206.0,183.0,26.0,26.0,John Isner,Marcos Baghdatis
20110808,Canada Masters,Hard,R64,M,R,L,57.0,54.0,178.0,183.0,28.0,23.0,Alex Bogomolov Jr,Adrian Mannarino
20110808,Canada Masters,Hard,R64,M,R,R,155.0,22.0,193.0,190.0,21.0,32.0,Vasek Pospisil,Juan Ignacio Chela
20110808,Canada Masters,Hard,R64,M,R,R,68.0,66.0,193.0,180.0,19.0,28.0,Bernard Tomic,Yen Hsun Lu
20110808,Canada Masters,Hard,R64,M,R,R,16.0,34.0,188.0,178.0,26.0,24.0,Jo-Wilfried Tsonga,Fabio Fognini
20110808,Canada Masters,Hard,R64,M,R,R,13.0,23.0,185.0,190.0,25.0,28.0,Richard Gasquet,Florian Mayer
20110808,Canada Masters,Hard,R64,M,L,R,36.0,99.0,188.0,185.0,24.0,24.0,Thomaz Bellucci,Andrey Golubev
20110808,Canada Masters,Hard,R64,M,R,R,43.0,42.0,193.0,178.0,26.0,28.0,Sergiy Stakhovsky,Philipp Kohlschreiber
20110808,Canada Masters,Hard,R32,M,R,L,24.0,20.0,180.0,188.0,27.0,28.0,Janko Tipsarevic,Fernando Verdasco
20110808,Canada Masters,Hard,R64,M,R,R,55.0,104.0,190.0,183.0,23.0,31.0,Ernests Gulbis,Juan Carlos Ferrero
20110808,Canada Masters,Hard,R64,M,L,R,25.0,27.0,188.0,185.0,30.0,33.0,Feliciano Lopez,Radek Stepanek
20110808,Canada Masters,Hard,R32,M,R,R,29.0,19.0,198.0,198.0,23.0,23.0,Marin Cilic,Juan Martin del Potro
20110808,Canada Masters,Hard,R32,M,R,R,1.0,30.0,188.0,178.0,24.0,30.0,Novak Djokovic,Nikolay Davydenko
20110808,Canada Masters,Hard,R64,M,R,R,41.0,61.0,183.0,188.0,27.0,24.0,Ivan Dodig,Jeremy Chardy
20110808,Canada Masters,Hard,R64,M,R,L,24.0,109.0,180.0,185.0,27.0,28.0,Janko Tipsarevic,Alejandro Falla
20110808,Canada Masters,Hard,R64,M,R,R,80.0,11.0,185.0,183.0,27.0,27.0,Philipp Petzschner,Gilles Simon
20110808,Canada Masters,Hard,R64,M,L,R,20.0,95.0,188.0,180.0,28.0,25.0,Fernando Verdasco,Tobias Kamke
20110808,Canada Masters,Hard,R64,M,R,L,21.0,290.0,180.0,,23.0,25.0,Alexandr Dolgopolov,Erik Chvojka
20110808,Canada Masters,Hard,R64,M,R,R,35.0,46.0,203.0,180.0,25.0,26.0,Kevin Anderson,Pablo Andujar
20110808,Canada Masters,Hard,R64,M,R,R,100.0,47.0,173.0,175.0,33.0,31.0,Michael Russell,Albert Montanes
20110808,Canada Masters,Hard,R64,M,R,R,17.0,51.0,183.0,180.0,26.0,30.0,Stan Wawrinka,David Nalbandian
20110808,Canada Masters,Hard,R64,M,L,R,31.0,14.0,190.0,183.0,31.0,29.0,Michael Llodra,Mikhail Youzhny
20110808,Canada Masters,Hard,R64,M,R,R,125.0,39.0,208.0,185.0,32.0,27.0,Ivo Karlovic,Juan Monaco
20110814,Cincinnati Masters,Hard,R32,M,L,L,21.0,32.0,188.0,190.0,28.0,31.0,Fernando Verdasco,Michael Llodra
20110814,Cincinnati Masters,Hard,R16,M,R,R,1.0,29.0,188.0,185.0,24.0,33.0,Novak Djokovic,Radek Stepanek
20110814,Cincinnati Masters,Hard,R32,M,L,R,2.0,112.0,185.0,185.0,25.0,30.0,Rafael Nadal,Julien Benneteau
20110814,Cincinnati Masters,Hard,R32,M,R,R,13.0,35.0,185.0,203.0,25.0,25.0,Richard Gasquet,Kevin Anderson
20110814,Cincinnati Masters,Hard,R32,M,R,R,9.0,39.0,196.0,185.0,26.0,27.0,Tomas Berdych,Juan Monaco
20110814,Cincinnati Masters,Hard,R32,M,R,R,4.0,66.0,190.0,180.0,24.0,30.0,Andy Murray,David Nalbandian
20110814,Cincinnati Masters,Hard,R32,M,R,R,50.0,10.0,178.0,188.0,28.0,26.0,Alex Bogomolov Jr,Jo-Wilfried Tsonga
20110814,Cincinnati Masters,Hard,R32,M,R,R,12.0,20.0,183.0,180.0,27.0,27.0,Gilles Simon,Janko Tipsarevic
20110814,Cincinnati Masters,Hard,R32,M,R,R,6.0,56.0,175.0,188.0,29.0,20.0,David Ferrer,Grigor Dimitrov
20110814,Cincinnati Masters,Hard,R32,M,R,R,7.0,31.0,188.0,178.0,30.0,30.0,Mardy Fish,Nikolay Davydenko
20110814,Cincinnati Masters,Hard,R16,M,R,R,8.0,47.0,193.0,178.0,25.0,28.0,Gael Monfils,Philipp Kohlschreiber
20110814,Cincinnati Masters,Hard,R16,M,L,L,2.0,21.0,185.0,188.0,25.0,28.0,Rafael Nadal,Fernando Verdasco
20110814,Cincinnati Masters,Hard,R16,M,R,R,9.0,11.0,196.0,183.0,26.0,26.0,Tomas Berdych,Nicolas Almagro
20110814,Cincinnati Masters,Hard,R16,M,R,R,12.0,6.0,183.0,175.0,27.0,29.0,Gilles Simon,David Ferrer
20110814,Cincinnati Masters,Hard,R16,M,R,R,4.0,50.0,190.0,178.0,24.0,28.0,Andy Murray,Alex Bogomolov Jr
20110814,Cincinnati Masters,Hard,R16,M,R,R,7.0,13.0,188.0,185.0,30.0,25.0,Mardy Fish,Richard Gasquet
20110814,Cincinnati Masters,Hard,R32,M,R,R,11.0,104.0,183.0,208.0,26.0,32.0,Nicolas Almagro,Ivo Karlovic
20110814,Cincinnati Masters,Hard,QF,M,R,R,1.0,8.0,188.0,193.0,24.0,25.0,Novak Djokovic,Gael Monfils
20110814,Cincinnati Masters,Hard,QF,M,R,R,9.0,3.0,196.0,185.0,26.0,30.0,Tomas Berdych,Roger Federer
20110814,Cincinnati Masters,Hard,QF,M,R,R,4.0,12.0,190.0,183.0,24.0,27.0,Andy Murray,Gilles Simon
20110814,Cincinnati Masters,Hard,QF,M,R,L,7.0,2.0,188.0,185.0,30.0,25.0,Mardy Fish,Rafael Nadal
20110814,Cincinnati Masters,Hard,SF,M,R,R,1.0,9.0,188.0,196.0,24.0,26.0,Novak Djokovic,Tomas Berdych
20110814,Cincinnati Masters,Hard,SF,M,R,R,4.0,7.0,190.0,188.0,24.0,30.0,Andy Murray,Mardy Fish
20110814,Cincinnati Masters,Hard,F,M,R,R,4.0,1.0,190.0,188.0,24.0,24.0,Andy Murray,Novak Djokovic
20110814,Cincinnati Masters,Hard,R16,M,R,R,3.0,84.0,185.0,185.0,30.0,32.0,Roger Federer,James Blake
20110814,Cincinnati Masters,Hard,R32,M,R,R,84.0,38.0,185.0,178.0,32.0,24.0,James Blake,Fabio Fognini
20110814,Cincinnati Masters,Hard,R64,M,L,L,21.0,34.0,188.0,188.0,28.0,24.0,Fernando Verdasco,Thomaz Bellucci
20110814,Cincinnati Masters,Hard,R32,M,R,R,8.0,36.0,193.0,183.0,25.0,27.0,Gael Monfils,Ivan Dodig
20110814,Cincinnati Masters,Hard,R64,M,R,R,78.0,23.0,183.0,190.0,19.0,32.0,Ryan Harrison,Juan Ignacio Chela
20110814,Cincinnati Masters,Hard,R64,M,R,R,29.0,27.0,185.0,206.0,33.0,26.0,Radek Stepanek,John Isner
20110814,Cincinnati Masters,Hard,R64,M,R,R,101.0,14.0,185.0,183.0,24.0,26.0,Andrey Golubev,Stan Wawrinka
20110814,Cincinnati Masters,Hard,R64,M,R,R,47.0,15.0,178.0,188.0,28.0,29.0,Philipp Kohlschreiber,Andy Roddick
20110814,Cincinnati Masters,Hard,R64,M,L,R,25.0,106.0,188.0,183.0,30.0,32.0,Feliciano Lopez,Juan Carlos Ferrero
20110814,Cincinnati Masters,Hard,R64,M,R,R,36.0,48.0,183.0,190.0,27.0,23.0,Ivan Dodig,Ernests Gulbis
20110814,Cincinnati Masters,Hard,R64,M,R,R,19.0,53.0,198.0,190.0,23.0,27.0,Juan Martin del Potro,Andreas Seppi
20110814,Cincinnati Masters,Hard,R64,M,R,R,84.0,40.0,185.0,183.0,32.0,26.0,James Blake,Marcos Baghdatis
20110814,Cincinnati Masters,Hard,R64,M,R,R,38.0,16.0,178.0,193.0,24.0,26.0,Fabio Fognini,Viktor Troicki
20110814,Cincinnati Masters,Hard,R64,M,R,R,11.0,45.0,183.0,175.0,26.0,31.0,Nicolas Almagro,Albert Montanes
20110814,Cincinnati Masters,Hard,R64,M,R,R,104.0,24.0,208.0,190.0,32.0,28.0,Ivo Karlovic,Florian Mayer
20110814,Cincinnati Masters,Hard,R64,M,R,R,39.0,503.0,185.0,188.0,27.0,33.0,Juan Monaco,Tommy Haas
20110814,Cincinnati Masters,Hard,R64,M,R,R,56.0,109.0,188.0,190.0,20.0,24.0,Grigor Dimitrov,Marsel Ilhan
20110814,Cincinnati Masters,Hard,R64,M,R,R,20.0,113.0,180.0,188.0,27.0,28.0,Janko Tipsarevic,Edouard Roger Vasselin
20110814,Cincinnati Masters,Hard,R64,M,R,R,10.0,26.0,188.0,198.0,26.0,23.0,Jo-Wilfried Tsonga,Marin Cilic
20110814,Cincinnati Masters,Hard,R64,M,R,R,50.0,305.0,178.0,183.0,28.0,29.0,Alex Bogomolov Jr,Robby Ginepri
20110814,Cincinnati Masters,Hard,R64,M,R,R,66.0,52.0,180.0,178.0,30.0,22.0,David Nalbandian,Kei Nishikori
20110814,Cincinnati Masters,Hard,R64,M,R,R,31.0,42.0,178.0,193.0,30.0,26.0,Nikolay Davydenko,Sergiy Stakhovsky
20110814,Cincinnati Masters,Hard,R64,M,R,R,35.0,54.0,203.0,185.0,25.0,31.0,Kevin Anderson,Xavier Malisse
20110814,Cincinnati Masters,Hard,R64,M,R,R,13.0,22.0,185.0,180.0,25.0,23.0,Richard Gasquet,Alexandr Dolgopolov
20110814,Cincinnati Masters,Hard,R64,M,L,R,32.0,17.0,190.0,183.0,31.0,29.0,Michael Llodra,Mikhail Youzhny
20110814,Cincinnati Masters,Hard,R64,M,R,R,112.0,37.0,185.0,188.0,30.0,28.0,Julien Benneteau,Guillermo Garcia Lopez
20110814,Cincinnati Masters,Hard,R32,M,R,R,1.0,78.0,188.0,183.0,24.0,19.0,Novak Djokovic,Ryan Harrison
20110814,Cincinnati Masters,Hard,R32,M,R,R,29.0,101.0,185.0,185.0,33.0,24.0,Radek Stepanek,Andrey Golubev
20110814,Cincinnati Masters,Hard,R32,M,R,L,47.0,25.0,178.0,188.0,28.0,30.0,Philipp Kohlschreiber,Feliciano Lopez
20110814,Cincinnati Masters,Hard,R32,M,R,R,3.0,19.0,185.0,198.0,30.0,23.0,Roger Federer,Juan Martin del Potro
20110814,Cincinnati Masters,Hard,R64,M,R,L,12.0,18.0,183.0,183.0,27.0,30.0,Gilles Simon,Jurgen Melzer
20110821,Winston-Salem,Hard,R64,A,R,L,48.0,69.0,178.0,193.0,22.0,28.0,Kei Nishikori,Gilles Muller
20110821,Winston-Salem,Hard,R64,A,R,R,81.0,188.0,188.0,180.0,24.0,30.0,Blaz Kavcic,Lleyton Hewitt
20110821,Winston-Salem,Hard,R32,A,R,L,52.0,85.0,188.0,183.0,20.0,22.0,Grigor Dimitrov,Donald Young
20110821,Winston-Salem,Hard,R32,A,R,R,22.0,75.0,180.0,183.0,23.0,29.0,Alexandr Dolgopolov,Carlos Berlocq
20110821,Winston-Salem,Hard,R32,A,R,R,39.0,95.0,178.0,173.0,30.0,33.0,Nikolay Davydenko,Michael Russell
20110821,Winston-Salem,Hard,R32,A,R,R,41.0,97.0,193.0,185.0,26.0,24.0,Sergiy Stakhovsky,Andrey Golubev
20110821,Winston-Salem,Hard,R32,A,R,R,113.0,58.0,185.0,180.0,30.0,30.0,Julien Benneteau,Igor Kunitsyn
20110821,Winston-Salem,Hard,R32,A,R,L,79.0,17.0,185.0,183.0,28.0,30.0,Igor Andreev,Jurgen Melzer
20110821,Winston-Salem,Hard,R16,A,R,R,21.0,56.0,188.0,188.0,29.0,24.0,Andy Roddick,Santiago Giraldo
20110821,Winston-Salem,Hard,R16,A,R,R,36.0,48.0,185.0,178.0,27.0,22.0,Juan Monaco,Kei Nishikori
20110821,Winston-Salem,Hard,R16,A,R,L,28.0,50.0,206.0,185.0,26.0,30.0,John Isner,Jarkko Nieminen
20110821,Winston-Salem,Hard,R32,A,R,R,42.0,63.0,190.0,185.0,24.0,32.0,Robin Haase,James Blake
20110821,Winston-Salem,Hard,R16,A,R,R,60.0,102.0,183.0,178.0,26.0,27.0,Marcos Baghdatis,Steve Darcis
20110821,Winston-Salem,Hard,R16,A,R,R,22.0,52.0,180.0,188.0,23.0,20.0,Alexandr Dolgopolov,Grigor Dimitrov
20110821,Winston-Salem,Hard,R16,A,R,R,113.0,79.0,185.0,185.0,30.0,28.0,Julien Benneteau,Igor Andreev
20110821,Winston-Salem,Hard,QF,A,R,R,21.0,36.0,188.0,185.0,29.0,27.0,Andy Roddick,Juan Monaco
20110821,Winston-Salem,Hard,QF,A,R,R,28.0,60.0,206.0,183.0,26.0,26.0,John Isner,Marcos Baghdatis
20110821,Winston-Salem,Hard,QF,A,R,R,42.0,22.0,190.0,180.0,24.0,23.0,Robin Haase,Alexandr Dolgopolov
20110821,Winston-Salem,Hard,QF,A,R,R,113.0,41.0,185.0,193.0,30.0,26.0,Julien Benneteau,Sergiy Stakhovsky
20110821,Winston-Salem,Hard,SF,A,R,R,28.0,21.0,206.0,188.0,26.0,29.0,John Isner,Andy Roddick
20110821,Winston-Salem,Hard,SF,A,R,R,113.0,42.0,185.0,190.0,30.0,24.0,Julien Benneteau,Robin Haase
20110821,Winston-Salem,Hard,F,A,R,R,28.0,113.0,206.0,185.0,26.0,30.0,John Isner,Julien Benneteau
20110821,Winston-Salem,Hard,R16,A,R,R,42.0,323.0,190.0,,24.0,26.0,Robin Haase,Pierre Ludovic Duclos
20110821,Winston-Salem,Hard,R32,A,R,R,323.0,67.0,,183.0,26.0,19.0,Pierre Ludovic Duclos,Ryan Harrison
20110821,Winston-Salem,Hard,R16,A,R,R,41.0,39.0,193.0,178.0,26.0,30.0,Sergiy Stakhovsky,Nikolay Davydenko
20110821,Winston-Salem,Hard,R32,A,R,R,102.0,44.0,178.0,185.0,27.0,29.0,Steve Darcis,Dmitry Tursunov
20110821,Winston-Salem,Hard,R32,A,R,R,60.0,71.0,183.0,196.0,26.0,24.0,Marcos Baghdatis,Ryan Sweeting
20110821,Winston-Salem,Hard,R64,A,R,R,107.0,65.0,188.0,196.0,28.0,26.0,Edouard Roger Vasselin,Lukas Rosol
20110821,Winston-Salem,Hard,R64,A,R,L,92.0,117.0,180.0,185.0,25.0,28.0,Tobias Kamke,Alejandro Falla
20110821,Winston-Salem,Hard,R64,A,R,R,94.0,86.0,175.0,183.0,26.0,30.0,Dudi Sela,Filippo Volandri
20110821,Winston-Salem,Hard,R64,A,R,R,68.0,87.0,188.0,188.0,25.0,24.0,Denis Istomin,Matthias Bachinger
20110821,Winston-Salem,Hard,R64,A,R,R,71.0,78.0,196.0,168.0,24.0,31.0,Ryan Sweeting,Olivier Rochus
20110821,Winston-Salem,Hard,R64,A,R,R,67.0,72.0,183.0,198.0,19.0,30.0,Ryan Harrison,Victor Hanescu
20110821,Winston-Salem,Hard,R64,A,R,R,63.0,61.0,185.0,183.0,32.0,24.0,James Blake,Mikhail Kukushkin
20110821,Winston-Salem,Hard,R64,A,L,L,85.0,84.0,183.0,193.0,22.0,31.0,Donald Young,Michael Berrer
20110821,Winston-Salem,Hard,R64,A,R,R,75.0,74.0,183.0,190.0,29.0,24.0,Carlos Berlocq,Andreas Haider Maurer
20110821,Winston-Salem,Hard,R64,A,R,R,102.0,104.0,178.0,178.0,27.0,26.0,Steve Darcis,Frederico Gil
20110821,Winston-Salem,Hard,R64,A,R,R,97.0,105.0,185.0,175.0,24.0,28.0,Andrey Golubev,Maximo Gonzalez
20110821,Winston-Salem,Hard,R64,A,R,L,113.0,114.0,185.0,175.0,30.0,31.0,Julien Benneteau,Ricardo Mello
20110821,Winston-Salem,Hard,R64,A,R,R,79.0,62.0,185.0,193.0,28.0,19.0,Igor Andreev,Bernard Tomic
20110821,Winston-Salem,Hard,R32,A,R,R,21.0,107.0,188.0,188.0,29.0,28.0,Andy Roddick,Edouard Roger Vasselin
20110821,Winston-Salem,Hard,R32,A,R,R,56.0,81.0,188.0,188.0,24.0,24.0,Santiago Giraldo,Blaz Kavcic
20110821,Winston-Salem,Hard,R32,A,R,R,48.0,46.0,178.0,180.0,22.0,26.0,Kei Nishikori,Pablo Andujar
20110821,Winston-Salem,Hard,R32,A,R,R,36.0,92.0,185.0,180.0,27.0,25.0,Juan Monaco,Tobias Kamke
20110821,Winston-Salem,Hard,R32,A,R,R,28.0,94.0,206.0,175.0,26.0,26.0,John Isner,Dudi Sela
20110821,Winston-Salem,Hard,R64,A,R,L,95.0,59.0,173.0,183.0,33.0,23.0,Michael Russell,Adrian Mannarino
20110821,Winston-Salem,Hard,R32,A,L,R,50.0,68.0,185.0,188.0,30.0,25.0,Jarkko Nieminen,Denis Istomin
20110829,US Open,Hard,R64,G,R,R,22.0,363.0,206.0,183.0,26.0,29.0,John Isner,Robby Ginepri
20110829,US Open,Hard,R64,G,R,L,18.0,104.0,198.0,178.0,23.0,31.0,Juan Martin del Potro,Diego Junqueira
20110829,US Open,Hard,R64,G,R,R,12.0,37.0,183.0,188.0,27.0,28.0,Gilles Simon,Guillermo Garcia Lopez
20110829,US Open,Hard,R64,G,L,R,84.0,14.0,183.0,183.0,22.0,26.0,Donald Young,Stan Wawrinka
20110829,US Open,Hard,R64,G,R,R,24.0,102.0,190.0,178.0,32.0,27.0,Juan Ignacio Chela,Steve Darcis
20110829,US Open,Hard,R64,G,L,R,26.0,143.0,188.0,193.0,30.0,21.0,Feliciano Lopez,Vasek Pospisil
20110829,US Open,Hard,R64,G,R,R,81.0,95.0,185.0,188.0,30.0,25.0,Julien Benneteau,Denis Istomin
20110829,US Open,Hard,R64,G,R,R,27.0,542.0,190.0,173.0,28.0,32.0,Florian Mayer,Jean Rene Lisnard
20110829,US Open,Hard,R64,G,R,R,21.0,555.0,188.0,185.0,29.0,19.0,Andy Roddick,Jack Sock
20110829,US Open,Hard,R64,G,L,R,68.0,53.0,193.0,190.0,28.0,23.0,Gilles Muller,Ernests Gulbis
20110829,US Open,Hard,R64,G,R,R,44.0,114.0,178.0,178.0,28.0,28.0,Alex Bogomolov Jr,Rogerio Dutra Silva
20110829,US Open,Hard,R64,G,R,L,62.0,17.0,180.0,183.0,30.0,30.0,Igor Kunitsyn,Jurgen Melzer
20110829,US Open,Hard,R64,G,R,R,4.0,41.0,190.0,190.0,24.0,24.0,Andy Murray,Robin Haase
20110829,US Open,Hard,R64,G,R,R,8.0,181.0,188.0,185.0,30.0,28.0,Mardy Fish,Malek Jaziri
20110829,US Open,Hard,R64,G,R,R,9.0,38.0,196.0,178.0,26.0,24.0,Tomas Berdych,Fabio Fognini
20110829,US Open,Hard,R64,G,L,R,19.0,101.0,188.0,190.0,28.0,24.0,Fernando Verdasco,Marsel Ilhan
20110829,US Open,Hard,R64,G,R,R,11.0,207.0,188.0,188.0,26.0,25.0,Jo-Wilfried Tsonga,Sergei Bubka
20110829,US Open,Hard,R64,G,R,L,475.0,119.0,188.0,185.0,33.0,28.0,Tommy Haas,Alejandro Falla
20110829,US Open,Hard,R64,G,R,R,36.0,25.0,185.0,185.0,27.0,33.0,Juan Monaco,Radek Stepanek
20110829,US Open,Hard,R64,G,R,R,28.0,60.0,198.0,193.0,23.0,19.0,Marin Cilic,Bernard Tomic
20110829,US Open,Hard,R64,G,R,R,3.0,93.0,185.0,175.0,30.0,26.0,Roger Federer,Dudi Sela
20110829,US Open,Hard,R64,G,R,R,105.0,7.0,183.0,193.0,32.0,25.0,Juan Carlos Ferrero,Gael Monfils
20110829,US Open,Hard,R64,G,R,R,32.0,61.0,190.0,183.0,25.0,24.0,Marcel Granollers,Mikhail Kukushkin
20110829,US Open,Hard,R64,G,R,R,20.0,67.0,180.0,185.0,27.0,27.0,Janko Tipsarevic,Philipp Petzschner
20110829,US Open,Hard,R64,G,R,R,94.0,13.0,208.0,185.0,32.0,25.0,Ivo Karlovic,Richard Gasquet
20110829,US Open,Hard,R64,G,R,R,23.0,108.0,180.0,173.0,23.0,28.0,Alexandr Dolgopolov,Flavio Cipolla
20110829,US Open,Hard,R64,G,R,R,39.0,52.0,178.0,188.0,30.0,30.0,Nikolay Davydenko,Potito Starace
20110829,US Open,Hard,R64,G,R,R,76.0,31.0,180.0,193.0,30.0,32.0,David Nalbandian,Ivan Ljubicic
20110829,US Open,Hard,R64,G,R,L,34.0,30.0,203.0,190.0,25.0,31.0,Kevin Anderson,Michael Llodra
20110829,US Open,Hard,R64,G,L,R,2.0,99.0,185.0,190.0,25.0,30.0,Rafael Nadal,Nicolas Mahut
20110829,US Open,Hard,R16,G,R,R,21.0,5.0,188.0,175.0,29.0,29.0,Andy Roddick,David Ferrer
20110829,US Open,Hard,R32,G,R,R,23.0,94.0,180.0,208.0,23.0,32.0,Alexandr Dolgopolov,Ivo Karlovic
